district,location,rooms,area,floor,total_floors,price,area_per_room
Sabunçu,Sea Breeze,2.0,80.0,3.0,4.0,436000.0,40.0
Sabunçu,Zabrat,2.0,72.0,3.0,8.0,129000.0,36.0
Sabunçu,Sabunçu,3.0,129.0,8.0,9.0,350000.0,43.0
Sabunçu,Bakıxanov,1.0,42.0,8.0,9.0,95000.0,42.0
Sabunçu,Bakıxanov,3.0,85.0,8.0,8.0,229000.0,28.333333333333332
Sabunçu,Sabunçu,3.0,86.0,6.0,9.0,184000.0,28.666666666666668
Sabunçu,Bakıxanov,3.0,91.0,4.0,4.0,214000.0,30.333333333333332
Sabunçu,Ramana,3.0,81.0,1.0,4.0,115500.0,27.0
Sabunçu,Sabunçu,1.0,35.0,1.0,9.0,82000.0,35.0
Sabunçu,Sea Breeze,4.0,121.0,4.0,7.0,720000.0,30.25
Sabunçu,Bakıxanov,4.0,126.0,7.0,8.0,285000.0,31.5
Sabunçu,Zabrat,2.0,53.0,5.0,5.0,92500.0,26.5
Sabunçu,Sabunçu,1.0,38.0,7.0,9.0,73500.0,38.0
Sabunçu,Bakıxanov,3.0,109.0,4.0,4.0,241000.0,36.333333333333336
Sabunçu,Zabrat,2.0,73.0,3.0,4.0,117000.0,36.5
Sabunçu,Sabunçu,3.0,88.0,4.0,6.0,185500.0,29.333333333333332
Sabunçu,Sabunçu,1.0,29.0,11.0,18.0,75000.0,29.0
Sabunçu,Sabunçu,2.0,57.0,9.0,14.0,142500.0,28.5
Sabunçu,Sabunçu,1.0,34.0,5.0,5.0,73000.0,34.0
Sabunçu,Zabrat,3.0,86.0,2.0,10.0,139000.0,28.666666666666668
Sabunçu,Ramana,4.0,108.0,2.0,4.0,147000.0,27.0
Sabunçu,Sabunçu,2.0,68.0,14.0,18.0,146500.0,34.0
Sabunçu,Ramana,3.0,74.0,3.0,5.0,112500.0,24.666666666666668
Sabunçu,Zabrat,3.0,80.0,2.0,5.0,120500.0,26.666666666666668
Sabunçu,Ramana,5.0,148.0,3.0,9.0,165000.0,29.6
Sabunçu,Sea Breeze,3.0,128.0,6.0,9.0,510000.0,42.666666666666664
Sabunçu,Bakıxanov,3.0,90.0,3.0,4.0,268500.0,30.0
Sabunçu,Sea Breeze,2.0,100.0,11.0,14.0,509000.0,50.0
Sabunçu,Savalan,2.0,80.0,5.0,5.0,102500.0,40.0
Sabunçu,Savalan,3.0,103.0,2.0,5.0,122500.0,34.333333333333336
Sabunçu,Bakıxanov,4.0,120.0,4.0,9.0,340000.0,30.0
Sabunçu,Sabunçu,2.0,56.0,1.0,18.0,136000.0,28.0
Sabunçu,Sea Breeze,2.0,74.0,3.0,7.0,389000.0,37.0
Sabunçu,Bakıxanov,2.0,82.0,7.0,8.0,176000.0,41.0
Sabunçu,Sabunçu,3.0,76.0,17.0,18.0,200500.0,25.333333333333332
Sabunçu,Sabunçu,3.0,130.0,8.0,18.0,256000.0,43.333333333333336
Sabunçu,Sea Breeze,2.0,95.0,4.0,4.0,338500.0,47.5
Sabunçu,Sabunçu,3.0,134.0,13.0,18.0,298000.0,44.666666666666664
Sabunçu,Sabunçu,3.0,128.0,11.0,14.0,315000.0,42.666666666666664
Sabunçu,Sabunçu,5.0,153.0,10.0,18.0,350000.0,30.6
Sabunçu,Sabunçu,3.0,106.0,8.0,18.0,227500.0,35.333333333333336
Sabunçu,Zabrat,3.0,71.0,7.0,10.0,72000.0,23.666666666666668
Sabunçu,Sea Breeze,3.0,126.0,12.0,14.0,512500.0,42.0
Sabunçu,Bakıxanov,3.0,92.0,2.0,4.0,277000.0,30.666666666666668
Sabunçu,Sea Breeze,4.0,126.0,4.0,7.0,639000.0,31.5
Sabunçu,Bakıxanov,3.0,80.0,3.0,8.0,250500.0,26.666666666666668
Sabunçu,Sabunçu,3.0,98.0,2.0,5.0,225000.0,32.666666666666664
Sabunçu,Zabrat,4.0,95.0,2.0,4.0,105000.0,23.75
Sabunçu,Ramana,2.0,66.0,2.0,4.0,78500.0,33.0
Sabunçu,Sabunçu,3.0,114.0,4.0,5.0,256500.0,38.0
Sabunçu,Bakıxanov,2.0,83.0,6.0,8.0,249000.0,41.5
Sabunçu,Sabunçu,4.0,133.0,9.0,9.0,231500.0,33.25
Sabunçu,Bakıxanov,2.0,60.0,4.0,9.0,159000.0,30.0
Sabunçu,Sea Breeze,3.0,102.0,1.0,4.0,663000.0,34.0
Sabunçu,Bakıxanov,1.0,38.0,1.0,5.0,103000.0,38.0
Sabunçu,Savalan,4.0,114.0,4.0,4.0,113500.0,28.5
Sabunçu,Sea Breeze,3.0,92.0,9.0,9.0,520500.0,30.666666666666668
Sabunçu,Bakıxanov,5.0,149.0,3.0,9.0,340000.0,29.8
Sabunçu,Ramana,4.0,121.0,4.0,5.0,143500.0,30.25
Sabunçu,Sabunçu,2.0,54.0,18.0,18.0,106000.0,27.0
Sabunçu,Sea Breeze,2.0,105.0,13.0,14.0,559500.0,52.5
Sabunçu,Ramana,3.0,86.0,4.0,4.0,98500.0,28.666666666666668
Sabunçu,Ramana,3.0,71.0,4.0,5.0,98000.0,23.666666666666668
Sabunçu,Sea Breeze,2.0,87.0,4.0,14.0,405500.0,43.5
Sabunçu,Savalan,2.0,63.0,1.0,5.0,73000.0,31.5
Sabunçu,Bakıxanov,2.0,81.0,1.0,5.0,183500.0,40.5
Sabunçu,Savalan,3.0,73.0,1.0,9.0,82000.0,24.333333333333332
Sabunçu,Ramana,4.0,119.0,6.0,9.0,158000.0,29.75
Sabunçu,Ramana,3.0,72.0,3.0,5.0,91000.0,24.0
Sabunçu,Bakıxanov,2.0,82.0,2.0,9.0,202000.0,41.0
Sabunçu,Bakıxanov,2.0,58.0,2.0,4.0,173500.0,29.0
Sabunçu,Ramana,4.0,116.0,2.0,4.0,138500.0,29.0
Sabunçu,Sea Breeze,2.0,79.0,2.0,14.0,254500.0,39.5
Sabunçu,Sabunçu,4.0,148.0,5.0,9.0,302000.0,37.0
Sabunçu,Bakıxanov,3.0,108.0,4.0,9.0,296500.0,36.0
Sabunçu,Zabrat,3.0,80.0,8.0,8.0,102500.0,26.666666666666668
Sabunçu,Sea Breeze,3.0,95.0,1.0,4.0,407500.0,31.666666666666668
Sabunçu,Ramana,3.0,84.0,3.0,5.0,127500.0,28.0
Sabunçu,Zabrat,3.0,78.0,4.0,4.0,77000.0,26.0
Sabunçu,Ramana,3.0,82.0,4.0,5.0,101500.0,27.333333333333332
Sabunçu,Zabrat,3.0,60.0,4.0,4.0,57000.0,20.0
Sabunçu,Bakıxanov,2.0,67.0,4.0,4.0,202500.0,33.5
Sabunçu,Bakıxanov,2.0,69.0,8.0,9.0,158500.0,34.5
Sabunçu,Bakıxanov,4.0,156.0,1.0,5.0,340000.0,39.0
Sabunçu,Ramana,4.0,98.0,4.0,4.0,121000.0,24.5
Sabunçu,Zabrat,4.0,103.0,1.0,4.0,136500.0,25.75
Sabunçu,Bakıxanov,3.0,90.0,2.0,4.0,235500.0,30.0
Sabunçu,Bakıxanov,2.0,61.0,4.0,8.0,188500.0,30.5
Sabunçu,Ramana,4.0,94.0,4.0,4.0,127000.0,23.5
Sabunçu,Zabrat,2.0,60.0,2.0,8.0,65500.0,30.0
Sabunçu,Bakıxanov,1.0,41.0,1.0,5.0,119500.0,41.0
Sabunçu,Sea Breeze,2.0,98.0,1.0,9.0,358000.0,49.0
Sabunçu,Sabunçu,3.0,104.0,8.0,9.0,189000.0,34.666666666666664
Sabunçu,Zabrat,2.0,64.0,5.0,5.0,81500.0,32.0
Sabunçu,Zabrat,4.0,106.0,3.0,10.0,150500.0,26.5
Sabunçu,Ramana,2.0,74.0,1.0,9.0,58000.0,37.0
Sabunçu,Sea Breeze,2.0,72.0,3.0,14.0,383000.0,36.0
Sabunçu,Zabrat,3.0,93.0,3.0,5.0,119500.0,31.0
Sabunçu,Zabrat,1.0,34.0,4.0,8.0,59000.0,34.0
Sabunçu,Sea Breeze,2.0,82.0,4.0,9.0,498500.0,41.0
Sabunçu,Bakıxanov,2.0,82.0,1.0,8.0,236000.0,41.0
Sabunçu,Bakıxanov,4.0,123.0,5.0,5.0,279000.0,30.75
Sabunçu,Savalan,4.0,96.0,3.0,5.0,140000.0,24.0
Sabunçu,Bakıxanov,3.0,97.0,8.0,8.0,228000.0,32.333333333333336
Sabunçu,Bakıxanov,5.0,142.0,4.0,8.0,340000.0,28.4
Sabunçu,Ramana,2.0,67.0,3.0,5.0,66500.0,33.5
Sabunçu,Sea Breeze,2.0,91.0,13.0,14.0,297000.0,45.5
Sabunçu,Savalan,2.0,53.0,8.0,9.0,70000.0,26.5
Səbail,Badamdar,2.0,87.0,11.0,16.0,267500.0,43.5
Səbail,Şıxov,3.0,91.0,5.0,5.0,239000.0,30.333333333333332
Səbail,Badamdar,4.0,130.0,11.0,13.0,335500.0,32.5
Səbail,20-ci Sahə,3.0,80.0,1.0,1.0,156000.0,26.666666666666668
Səbail,Bibiheybət,3.0,98.0,14.0,16.0,207000.0,32.666666666666664
Səbail,Bayıl,3.0,82.0,8.0,17.0,146000.0,27.333333333333332
Səbail,Bibiheybət,2.0,75.0,15.0,16.0,191500.0,37.5
Səbail,Bibiheybət,2.0,75.0,14.0,17.0,214000.0,37.5
Səbail,Badamdar,3.0,84.0,9.0,18.0,233000.0,28.0
Səbail,Bayıl,1.0,44.0,1.0,6.0,115000.0,44.0
Səbail,Bibiheybət,3.0,83.0,1.0,2.0,232500.0,27.666666666666668
Səbail,20-ci Sahə,4.0,83.0,2.0,2.0,165500.0,20.75
Səbail,20-ci Sahə,2.0,75.0,2.0,5.0,151000.0,37.5
Səbail,Badamdar,3.0,106.0,18.0,18.0,191000.0,35.333333333333336
Səbail,Şıxov,1.0,53.0,3.0,5.0,140000.0,53.0
Səbail,Badamdar,3.0,94.0,1.0,3.0,286500.0,31.333333333333332
Səbail,Şıxov,3.0,124.0,1.0,7.0,355500.0,41.333333333333336
Səbail,Bayıl,3.0,122.0,3.0,6.0,251500.0,40.666666666666664
Səbail,Bibiheybət,2.0,63.0,10.0,17.0,103000.0,31.5
Səbail,Bayıl,3.0,74.0,13.0,16.0,197500.0,24.666666666666668
Səbail,Şıxov,3.0,142.0,4.0,5.0,380000.0,47.333333333333336
Səbail,Badamdar,3.0,135.0,3.0,3.0,380000.0,45.0
Səbail,Badamdar,3.0,86.0,6.0,18.0,203000.0,28.666666666666668
Səbail,Badamdar,1.0,36.0,2.0,18.0,110000.0,36.0
Səbail,Bibiheybət,2.0,51.0,5.0,20.0,108500.0,25.5
Səbail,Bibiheybət,3.0,100.0,6.0,16.0,243500.0,33.333333333333336
Səbail,Bibiheybət,2.0,77.0,2.0,17.0,174500.0,38.5
Səbail,Şıxov,1.0,52.0,3.0,5.0,176000.0,52.0
Səbail,Badamdar,3.0,87.0,3.0,16.0,272000.0,29.0
Səbail,20-ci Sahə,2.0,62.0,5.0,5.0,118500.0,31.0
Səbail,20-ci Sahə,3.0,68.0,2.0,5.0,110000.0,22.666666666666668
Səbail,Bibiheybət,2.0,62.0,11.0,12.0,176500.0,31.0
Səbail,20-ci Sahə,2.0,46.0,1.0,17.0,111000.0,23.0
Səbail,Badamdar,3.0,102.0,10.0,16.0,278500.0,34.0
Səbail,Şıxov,2.0,84.0,3.0,6.0,181500.0,42.0
Səbail,20-ci Sahə,2.0,59.0,14.0,17.0,127500.0,29.5
Səbail,20-ci Sahə,1.0,35.0,1.0,1.0,75000.0,35.0
Səbail,Badamdar,4.0,124.0,3.0,16.0,329500.0,31.0
Səbail,Şıxov,1.0,46.0,1.0,6.0,140000.0,46.0
Səbail,Bibiheybət,2.0,68.0,3.0,16.0,112500.0,34.0
Səbail,Bayıl,3.0,117.0,5.0,6.0,288500.0,39.0
Səbail,Bibiheybət,2.0,64.0,1.0,2.0,158000.0,32.0
Səbail,Badamdar,3.0,106.0,5.0,18.0,291500.0,35.333333333333336
Səbail,20-ci Sahə,4.0,80.0,1.0,2.0,198000.0,20.0
Səbail,Bibiheybət,2.0,56.0,8.0,16.0,119000.0,28.0
Səbail,20-ci Sahə,3.0,84.0,2.0,2.0,158000.0,28.0
Səbail,Bayıl,4.0,127.0,9.0,17.0,320000.0,31.75
Səbail,Şıxov,3.0,118.0,4.0,7.0,219000.0,39.333333333333336
Səbail,Bayıl,3.0,85.0,14.0,16.0,203000.0,28.333333333333332
Səbail,Bayıl,2.0,77.0,1.0,6.0,186500.0,38.5
Səbail,Bayıl,3.0,105.0,1.0,6.0,235500.0,35.0
Səbail,Bibiheybət,2.0,63.0,1.0,20.0,149500.0,31.5
Səbail,Bibiheybət,3.0,97.0,4.0,20.0,187000.0,32.333333333333336
Səbail,Şıxov,4.0,129.0,2.0,5.0,301500.0,32.25
Səbail,Badamdar,3.0,107.0,9.0,16.0,224000.0,35.666666666666664
Səbail,Badamdar,3.0,118.0,3.0,3.0,353000.0,39.333333333333336
Səbail,Bibiheybət,2.0,59.0,15.0,20.0,120000.0,29.5
Səbail,Bayıl,4.0,125.0,3.0,6.0,320000.0,31.25
Səbail,Bayıl,2.0,87.0,4.0,6.0,208000.0,43.5
Səbail,Badamdar,2.0,74.0,4.0,16.0,253000.0,37.0
Səbail,Bayıl,3.0,107.0,2.0,6.0,252000.0,35.666666666666664
Səbail,Bibiheybət,3.0,109.0,17.0,17.0,286500.0,36.333333333333336
Səbail,Bibiheybət,2.0,86.0,17.0,17.0,168000.0,43.0
Səbail,Badamdar,2.0,72.0,13.0,16.0,179000.0,36.0
Səbail,Bayıl,3.0,87.0,1.0,6.0,197500.0,29.0
Səbail,Şıxov,3.0,103.0,2.0,5.0,222500.0,34.333333333333336
Səbail,Şıxov,4.0,136.0,4.0,6.0,380000.0,34.0
Səbail,20-ci Sahə,2.0,62.0,14.0,17.0,115000.0,31.0
Səbail,20-ci Sahə,2.0,60.0,15.0,17.0,83500.0,30.0
Səbail,Bibiheybət,3.0,91.0,11.0,12.0,241000.0,30.333333333333332
Səbail,20-ci Sahə,4.0,101.0,2.0,17.0,167000.0,25.25
Səbail,Bibiheybət,3.0,98.0,4.0,12.0,228500.0,32.666666666666664
Səbail,20-ci Sahə,1.0,42.0,2.0,3.0,106000.0,42.0
Səbail,Bayıl,3.0,81.0,6.0,17.0,174000.0,27.0
Səbail,Badamdar,4.0,112.0,6.0,16.0,299500.0,28.0
Səbail,Şıxov,3.0,138.0,3.0,5.0,380000.0,46.0
Səbail,Badamdar,1.0,55.0,3.0,16.0,110000.0,55.0
Səbail,Bayıl,3.0,102.0,7.0,17.0,281000.0,34.0
Səbail,20-ci Sahə,3.0,75.0,1.0,1.0,149500.0,25.0
Səbail,Şıxov,3.0,121.0,3.0,7.0,289000.0,40.333333333333336
Səbail,Bibiheybət,2.0,84.0,2.0,12.0,150500.0,42.0
Səbail,Bibiheybət,2.0,55.0,2.0,17.0,120000.0,27.5
Səbail,Badamdar,3.0,117.0,17.0,18.0,333500.0,39.0
Səbail,Bibiheybət,2.0,58.0,2.0,20.0,100000.0,29.0
Səbail,Bibiheybət,3.0,101.0,9.0,17.0,241500.0,33.666666666666664
Səbail,Badamdar,2.0,90.0,7.0,13.0,212000.0,45.0
Səbail,20-ci Sahə,3.0,90.0,1.0,3.0,212000.0,30.0
Səbail,Bibiheybət,3.0,97.0,1.0,2.0,172500.0,32.333333333333336
Səbail,Badamdar,2.0,84.0,1.0,3.0,173500.0,42.0
Səbail,Badamdar,2.0,68.0,8.0,13.0,117000.0,34.0
Səbail,Bibiheybət,3.0,84.0,7.0,20.0,232500.0,28.0
Səbail,Badamdar,2.0,76.0,2.0,3.0,199000.0,38.0
Səbail,Bibiheybət,2.0,70.0,1.0,2.0,131500.0,35.0
Səbail,Şıxov,3.0,134.0,5.0,7.0,380000.0,44.666666666666664
Səbail,Bibiheybət,4.0,114.0,2.0,2.0,216500.0,28.5
Səbail,Bibiheybət,3.0,108.0,5.0,12.0,330000.0,36.0
Səbail,Bayıl,2.0,75.0,6.0,16.0,145500.0,37.5
Səbail,Bibiheybət,3.0,81.0,11.0,16.0,185000.0,27.0
Səbail,Badamdar,3.0,116.0,17.0,18.0,337500.0,38.666666666666664
Səbail,Şıxov,2.0,75.0,3.0,6.0,251000.0,37.5
Səbail,Bayıl,4.0,114.0,2.0,17.0,234000.0,28.5
Səbail,Badamdar,2.0,79.0,3.0,3.0,222500.0,39.5
Səbail,Bayıl,3.0,101.0,7.0,16.0,268500.0,33.666666666666664
Səbail,Badamdar,3.0,121.0,1.0,13.0,277000.0,40.333333333333336
Səbail,Bibiheybət,3.0,94.0,3.0,17.0,241000.0,31.333333333333332
Səbail,Bayıl,2.0,99.0,8.0,17.0,223500.0,49.5
Səbail,Badamdar,1.0,42.0,1.0,3.0,135000.0,42.0
Səbail,Badamdar,2.0,85.0,4.0,18.0,267500.0,42.5
Səbail,Şıxov,2.0,83.0,2.0,7.0,244000.0,41.5
Səbail,20-ci Sahə,2.0,66.0,14.0,17.0,137500.0,33.0
Səbail,Badamdar,3.0,118.0,9.0,16.0,273500.0,39.333333333333336
Səbail,Bibiheybət,3.0,93.0,2.0,2.0,192000.0,31.0
Səbail,Bayıl,2.0,74.0,5.0,6.0,172000.0,37.0
Səbail,Şıxov,3.0,154.0,2.0,7.0,380000.0,51.333333333333336
Səbail,20-ci Sahə,3.0,75.0,1.0,1.0,122500.0,25.0
Səbail,Şıxov,3.0,158.0,4.0,7.0,380000.0,52.666666666666664
Səbail,Badamdar,3.0,99.0,15.0,18.0,296500.0,33.0
Səbail,20-ci Sahə,3.0,68.0,1.0,1.0,145500.0,22.666666666666668
Səbail,Bayıl,3.0,109.0,13.0,16.0,273000.0,36.333333333333336
Səbail,Badamdar,3.0,83.0,14.0,16.0,241000.0,27.666666666666668
Səbail,Bayıl,2.0,98.0,6.0,16.0,270500.0,49.0
Səbail,Bibiheybət,3.0,110.0,5.0,17.0,306000.0,36.666666666666664
Səbail,20-ci Sahə,2.0,60.0,1.0,2.0,121500.0,30.0
Səbail,Şıxov,1.0,51.0,3.0,5.0,140000.0,51.0
Səbail,20-ci Sahə,2.0,59.0,3.0,5.0,115500.0,29.5
Səbail,Şıxov,4.0,171.0,4.0,6.0,380000.0,42.75
Səbail,Badamdar,2.0,72.0,2.0,16.0,138500.0,36.0
Səbail,Bibiheybət,3.0,104.0,1.0,17.0,240500.0,34.666666666666664
Səbail,Bibiheybət,3.0,81.0,5.0,16.0,182500.0,27.0
Səbail,Badamdar,3.0,134.0,18.0,18.0,368500.0,44.666666666666664
Səbail,Şıxov,2.0,67.0,6.0,7.0,246000.0,33.5
Səbail,Bayıl,2.0,90.0,6.0,16.0,196000.0,45.0
Səbail,Şıxov,3.0,157.0,4.0,6.0,299000.0,52.333333333333336
Səbail,20-ci Sahə,3.0,78.0,1.0,1.0,173000.0,26.0
Səbail,Şıxov,3.0,96.0,2.0,5.0,258000.0,32.0
Səbail,Bayıl,2.0,74.0,15.0,17.0,181000.0,37.0
Səbail,Badamdar,2.0,77.0,18.0,18.0,220500.0,38.5
Səbail,Şıxov,4.0,123.0,2.0,5.0,380000.0,30.75
Səbail,Şıxov,2.0,74.0,3.0,7.0,217000.0,37.0
Səbail,Bayıl,4.0,108.0,4.0,16.0,216000.0,27.0
Səbail,Badamdar,3.0,121.0,1.0,3.0,301500.0,40.333333333333336
Səbail,Şıxov,2.0,80.0,2.0,7.0,205000.0,40.0
Səbail,Badamdar,2.0,67.0,10.0,13.0,178500.0,33.5
Səbail,Bayıl,3.0,119.0,16.0,16.0,320000.0,39.666666666666664
Səbail,Bayıl,3.0,85.0,17.0,17.0,272500.0,28.333333333333332
Səbail,Bibiheybət,2.0,86.0,10.0,16.0,189000.0,43.0
Səbail,Şıxov,1.0,45.0,4.0,5.0,140000.0,45.0
Səbail,20-ci Sahə,4.0,107.0,5.0,17.0,230000.0,26.75
Səbail,Şıxov,2.0,66.0,1.0,7.0,187500.0,33.0
Səbail,Bibiheybət,3.0,83.0,6.0,12.0,193000.0,27.666666666666668
Səbail,Badamdar,3.0,80.0,2.0,18.0,181000.0,26.666666666666668
Səbail,Bibiheybət,3.0,77.0,1.0,2.0,185000.0,25.666666666666668
Səbail,Şıxov,2.0,80.0,2.0,6.0,186000.0,40.0
Səbail,20-ci Sahə,4.0,94.0,1.0,1.0,197500.0,23.5
Səbail,Şıxov,2.0,78.0,7.0,7.0,231000.0,39.0
Səbail,20-ci Sahə,2.0,70.0,1.0,1.0,173500.0,35.0
Səbail,Bibiheybət,2.0,90.0,2.0,2.0,219500.0,45.0
Səbail,20-ci Sahə,4.0,105.0,2.0,3.0,230000.0,26.25
Səbail,Badamdar,3.0,96.0,3.0,3.0,296000.0,32.0
Səbail,Bibiheybət,4.0,111.0,5.0,12.0,330000.0,27.75
Səbail,20-ci Sahə,4.0,95.0,13.0,17.0,224500.0,23.75
Səbail,Bibiheybət,3.0,80.0,2.0,17.0,236000.0,26.666666666666668
Səbail,20-ci Sahə,2.0,50.0,2.0,3.0,106000.0,25.0
Səbail,Badamdar,3.0,117.0,7.0,13.0,371000.0,39.0
Səbail,Badamdar,3.0,114.0,1.0,18.0,279500.0,38.0
Səbail,Badamdar,3.0,125.0,3.0,13.0,312000.0,41.666666666666664
Səbail,Şıxov,1.0,47.0,3.0,6.0,140000.0,47.0
Səbail,Bibiheybət,3.0,98.0,11.0,17.0,202000.0,32.666666666666664
Səbail,Bayıl,3.0,105.0,5.0,6.0,300500.0,35.0
Səbail,Badamdar,2.0,89.0,13.0,13.0,207000.0,44.5
Səbail,Şıxov,2.0,85.0,4.0,5.0,220000.0,42.5
Səbail,Şıxov,3.0,137.0,4.0,5.0,380000.0,45.666666666666664
Səbail,Bayıl,3.0,96.0,2.0,16.0,235000.0,32.0
Səbail,Badamdar,3.0,94.0,16.0,16.0,207500.0,31.333333333333332
Səbail,Bayıl,2.0,72.0,2.0,6.0,198500.0,36.0
Səbail,Şıxov,2.0,60.0,4.0,5.0,174500.0,30.0
Səbail,20-ci Sahə,3.0,63.0,2.0,5.0,109500.0,21.0
Səbail,20-ci Sahə,3.0,81.0,2.0,3.0,195000.0,27.0
Səbail,Bibiheybət,2.0,54.0,6.0,12.0,126000.0,27.0
Səbail,Şıxov,2.0,64.0,5.0,6.0,218500.0,32.0
Səbail,Badamdar,3.0,120.0,18.0,18.0,335000.0,40.0
Səbail,Badamdar,1.0,38.0,16.0,18.0,110000.0,38.0
Səbail,Şıxov,3.0,113.0,4.0,7.0,311000.0,37.666666666666664
Səbail,20-ci Sahə,3.0,60.0,9.0,17.0,110000.0,20.0
Səbail,Bibiheybət,3.0,110.0,2.0,2.0,294000.0,36.666666666666664
Səbail,Bayıl,3.0,114.0,6.0,6.0,216000.0,38.0
Səbail,Bibiheybət,2.0,66.0,2.0,17.0,157500.0,33.0
Səbail,20-ci Sahə,4.0,95.0,1.0,1.0,201000.0,23.75
Səbail,Bibiheybət,2.0,84.0,8.0,12.0,183000.0,42.0
Səbail,Şıxov,2.0,61.0,2.0,5.0,140000.0,30.5
Səbail,Bibiheybət,3.0,82.0,7.0,20.0,236500.0,27.333333333333332
Səbail,Bibiheybət,2.0,72.0,4.0,17.0,211500.0,36.0
Səbail,Şıxov,3.0,121.0,7.0,7.0,307000.0,40.333333333333336
Səbail,Badamdar,3.0,86.0,8.0,18.0,277500.0,28.666666666666668
Səbail,Bayıl,3.0,90.0,4.0,16.0,287500.0,30.0
Səbail,Bibiheybət,1.0,44.0,1.0,17.0,103000.0,44.0
Səbail,Bibiheybət,2.0,73.0,2.0,2.0,115500.0,36.5
Səbail,Şıxov,3.0,110.0,4.0,6.0,380000.0,36.666666666666664
Səbail,Badamdar,4.0,151.0,2.0,3.0,380000.0,37.75
Səbail,20-ci Sahə,4.0,94.0,1.0,3.0,208000.0,23.5
Səbail,20-ci Sahə,2.0,70.0,2.0,2.0,121500.0,35.0
Səbail,20-ci Sahə,2.0,49.0,2.0,5.0,75000.0,24.5
Səbail,Şıxov,2.0,75.0,1.0,5.0,141000.0,37.5
Səbail,Badamdar,3.0,119.0,11.0,13.0,268500.0,39.666666666666664
Səbail,Şıxov,2.0,85.0,3.0,6.0,281500.0,42.5
Səbail,20-ci Sahə,2.0,48.0,1.0,1.0,111000.0,24.0
Səbail,Şıxov,2.0,68.0,4.0,5.0,159500.0,34.0
Səbail,Badamdar,3.0,134.0,14.0,16.0,380000.0,44.666666666666664
Səbail,Şıxov,3.0,131.0,3.0,7.0,300000.0,43.666666666666664
Səbail,20-ci Sahə,3.0,84.0,7.0,17.0,149000.0,28.0
Səbail,Badamdar,3.0,106.0,1.0,16.0,318000.0,35.333333333333336
Səbail,Badamdar,3.0,84.0,7.0,13.0,160500.0,28.0
Səbail,20-ci Sahə,2.0,64.0,3.0,5.0,136000.0,32.0
Səbail,Bayıl,2.0,62.0,2.0,6.0,124500.0,31.0
Səbail,20-ci Sahə,3.0,78.0,1.0,1.0,136500.0,26.0
Səbail,Badamdar,2.0,72.0,3.0,16.0,142000.0,36.0
Səbail,Bayıl,2.0,84.0,2.0,6.0,196000.0,42.0
Səbail,Badamdar,3.0,138.0,1.0,16.0,372000.0,46.0
Səbail,Badamdar,3.0,112.0,6.0,13.0,373000.0,37.333333333333336
Səbail,Şıxov,3.0,90.0,3.0,5.0,280500.0,30.0
Səbail,Şıxov,1.0,42.0,3.0,5.0,140000.0,42.0
Səbail,Badamdar,4.0,131.0,7.0,16.0,329000.0,32.75
Səbail,20-ci Sahə,4.0,118.0,3.0,3.0,193500.0,29.5
Səbail,Bayıl,2.0,62.0,2.0,6.0,167500.0,31.0
Səbail,Badamdar,3.0,106.0,6.0,18.0,283000.0,35.333333333333336
Səbail,Şıxov,3.0,90.0,5.0,5.0,193500.0,30.0
Səbail,Badamdar,2.0,86.0,9.0,18.0,158500.0,43.0
Səbail,Şıxov,3.0,92.0,5.0,7.0,309000.0,30.666666666666668
Səbail,20-ci Sahə,4.0,116.0,6.0,17.0,230000.0,29.0
Səbail,Badamdar,4.0,130.0,1.0,18.0,320500.0,32.5
Səbail,Bibiheybət,3.0,89.0,1.0,2.0,246500.0,29.666666666666668
Səbail,Şıxov,3.0,147.0,3.0,6.0,380000.0,49.0
Səbail,Şıxov,1.0,48.0,1.0,7.0,145000.0,48.0
Səbail,Badamdar,3.0,140.0,14.0,16.0,358000.0,46.666666666666664
Səbail,20-ci Sahə,3.0,68.0,12.0,17.0,165500.0,22.666666666666668
Səbail,Bayıl,2.0,72.0,13.0,16.0,159000.0,36.0
Səbail,Badamdar,3.0,82.0,2.0,13.0,214000.0,27.333333333333332
Səbail,Şıxov,4.0,122.0,3.0,6.0,271000.0,30.5
Səbail,Şıxov,2.0,64.0,5.0,6.0,180000.0,32.0
Səbail,Bayıl,1.0,45.0,13.0,17.0,128000.0,45.0
Səbail,Şıxov,1.0,53.0,2.0,6.0,140000.0,53.0
Səbail,20-ci Sahə,3.0,85.0,1.0,17.0,136000.0,28.333333333333332
Səbail,Bayıl,4.0,143.0,6.0,17.0,320000.0,35.75
Səbail,20-ci Sahə,2.0,70.0,1.0,5.0,152000.0,35.0
Səbail,Bibiheybət,3.0,98.0,5.0,20.0,241000.0,32.666666666666664
Səbail,Bibiheybət,3.0,107.0,3.0,12.0,229000.0,35.666666666666664
Səbail,Bayıl,2.0,95.0,7.0,17.0,249000.0,47.5
Səbail,Badamdar,3.0,110.0,12.0,13.0,283000.0,36.666666666666664
Səbail,Bibiheybət,4.0,125.0,4.0,17.0,269000.0,31.25
Səbail,Bayıl,4.0,135.0,3.0,17.0,320000.0,33.75
Suraxanı,Hövsan,4.0,107.0,4.0,7.0,185000.0,26.75
Suraxanı,Günəşli,2.0,62.0,4.0,10.0,152500.0,31.0
Suraxanı,Qaraçuxur,4.0,122.0,6.0,11.0,220000.0,30.5
